target_token,recall,precision,f1
đảng,0.8310185185185185,0.7281947261663286,0.7762162162162162
hươu,1.0,1.0,1.0
trắng,0.6020408163265306,0.7612903225806451,0.6723646723646725
trang,0.9131652661064426,0.6379647749510763,0.751152073732719
vua,0.9930555555555556,0.8532219570405728,0.9178433889602055
trở,0.9963235294117647,0.9320722269991402,0.9631274988893825
nổi,0.8538324420677362,0.8886827458256029,0.8709090909090909
tiếng,1.0,0.9993819530284301,0.9996908809891809
ngoài,0.9760765550239234,0.8927789934354485,0.9325714285714284
vân,0.21238938053097345,1.0,0.35036496350364965
kiều,0.5777777777777777,0.9285714285714286,0.7123287671232876
viết,0.8513157894736842,0.9642324888226528,0.9042627533193571
bộ,0.9960988296488946,0.7476817959980478,0.8541957067187065
kịch,0.78,1.0,0.8764044943820225
kích,1.0,0.960431654676259,0.9798165137614679
tứ,0.06451612903225806,0.8571428571428571,0.12
viên,0.9473039215686274,0.8936416184971099,0.9196906603212374
vở,0.5454545454545454,1.0,0.7058823529411764
võ,0.8181818181818182,0.48091603053435117,0.6057692307692307
trần,0.7315175097276264,0.8703703703703703,0.7949260042283297
đình,0.7881773399014779,0.8465608465608465,0.8163265306122449
định,0.9857843137254902,0.8623499142367067,0.9199451052150045
sự,0.9909318323952471,0.9132564841498559,0.950509898020396
thi,0.6,0.8873239436619719,0.7159090909090908
truyện,0.7065868263473054,0.9915966386554622,0.8251748251748252
truyền,0.9987608426270136,0.9415887850467289,0.9693325315694528
kiểu,0.9901477832512315,0.7944664031620553,0.8815789473684209
sáu,0.061855670103092786,1.0,0.11650485436893204
biên,0.8113207547169812,0.9071729957805907,0.8565737051792829
soạn,1.0,0.975,0.9873417721518987
duy,1.0,1.0,1.0
chép,1.0,1.0,1.0
tay,0.6979166666666666,0.9640287769784173,0.809667673716012
viễn,0.3448275862068966,0.967741935483871,0.5084745762711865
bắc,0.9982285208148804,0.78318276580959,0.8777258566978193
cổ,0.3372365339578454,0.993103448275862,0.5034965034965035
viện,0.8788501026694046,0.8577154308617234,0.8681541582150102
nhan,0.0273972602739726,1.0,0.05333333333333332
tử,0.6646981627296588,0.8770562770562771,0.7562523329600598
thủ,0.9275590551181102,0.6953955135773318,0.7948717948717948
lập,1.0,0.9213401310997815,0.959059893858984
archives,1.0,1.0,1.0
micronormalisées,0.0,-1,-1
micronormalisees,-1,0.0,-1
photoza,1.0,1.0,1.0
paris,1.0,1.0,1.0
microfilm,1.0,1.0,1.0
thư,0.7211221122112211,0.9541484716157205,0.8214285714285713
hà,0.9494773519163763,0.7910014513788098,0.8630245447347585
nội,0.8433268858800773,0.8433268858800773,0.8433268858800773
chữ,0.6046511627906976,0.9570552147239264,0.7410926365795724
hán,0.9269662921348315,0.7698289269051322,0.8411214953271028
cột,0.9625,0.8850574712643678,0.9221556886227545
mục,0.9809160305343512,0.8580968280467446,0.9154051647373107
lục,0.5775401069518716,0.9773755656108597,0.7260504201680672
mỗi,0.7202380952380952,0.7131630648330058,0.7166831194471864
hồi,0.5815602836879432,0.9371428571428572,0.7177242888402625
đều,1.0,0.9958217270194986,0.9979064898813677
thánh,0.11498973305954825,0.9655172413793104,0.2055045871559633
thán,0.0,-1,-1
thần,0.9466403162055336,0.7904290429042904,0.8615107913669063
ngoại,0.7532467532467533,0.932475884244373,0.8333333333333334
quán,0.15760869565217392,1.0,0.2723004694835681
quân,0.9765714285714285,0.7269247128881328,0.8334552548158985
dương,0.8055987558320373,0.8464052287581699,0.8254980079681274
luận,0.9963235294117647,0.9124579124579124,0.9525483304042179
cụ,0.953125,0.8840579710144928,0.9172932330827068
nguyễn,0.817629179331307,0.9488536155202821,0.8783673469387755
hữu,1.0,0.9603729603729604,0.9797859690844234
sơn,1.0,0.9681274900398407,0.9838056680161944
na,1.0,0.9104477611940298,0.953125
sưu,0.96,0.8571428571428571,0.9056603773584904
rách,0.0,-1,-1
rạch,1.0,0.7894736842105263,0.8823529411764706
nát,1.0,1.0,1.0
gọn,0.9117647058823529,1.0,0.9538461538461539
rút,1.0,1.0,1.0
hamfret,1.0,1.0,1.0
kỳ,0.9818971759594497,0.8417132216014898,0.9064171122994653
tới,0.9922480620155039,0.8205128205128205,0.8982456140350877
tựu,0.8928571428571429,0.8620689655172413,0.8771929824561403
hai,0.9907246376811594,0.872829417773238,0.9280477871300571
về,1.0,0.9304099142040038,0.9639506172839506
dịch,0.9940405244338498,0.9531428571428572,0.9731621936989499
mãn,0.9759036144578314,0.6923076923076923,0.81
châu,1.0,0.9648985959438378,0.9821357681619691
tiêng,0.0,-1,-1
nhật,0.6717752234993615,0.9962121212121212,0.8024408848207475
chương,1.0,0.9484848484848485,0.973561430793157
lối,0.4845360824742268,0.7833333333333333,0.5987261146496815
kết,1.0,0.9965546942291128,0.998274374460742
cấu,0.9405286343612335,0.9884259259259259,0.963882618510158
xuôi,1.0,1.0,1.0
điển,0.5264900662251656,0.9578313253012049,0.6794871794871795
diện,0.9538745387453874,0.6206482593037215,0.752
thiệu,0.94,0.9791666666666666,0.9591836734693877
tóm,1.0,0.8809523809523809,0.9367088607594937
lược,1.0,0.9166666666666666,0.9565217391304348
cuối,0.9982668977469671,0.9489291598023064,0.972972972972973
câu,0.7435897435897436,0.847953216374269,0.7923497267759563
nào,1.0,0.9511400651465798,0.9749582637729549
xin,1.0,0.9558823529411765,0.9774436090225563
lúc,0.8215158924205379,0.8571428571428571,0.8389513108614233
tác,0.999003984063745,0.8971377459749553,0.9453345900094251
miêu,1.0,0.9111111111111111,0.9534883720930233
tả,0.8945783132530121,0.9580645161290322,0.9252336448598131
tuyến,0.9692307692307692,0.9692307692307692,0.9692307692307692
trình,0.9993247805536799,0.9192546583850931,0.957618893561954
biến,0.952054794520548,0.8844114528101803,0.9169873556899396
kèm,0.9347826086956522,0.7166666666666667,0.8113207547169811
kém,0.967391304347826,0.5741935483870968,0.7206477732793523
giảng,0.872093023255814,0.8928571428571429,0.8823529411764706
giáo,0.990204081632653,0.9802020202020202,0.9851776649746193
huấn,0.90625,0.8529411764705882,0.8787878787878787
đạo,0.9785353535353535,0.7202602230483272,0.8297644539614561
cạnh,0.926829268292683,0.9702127659574468,0.9480249480249481
gặp,0.9947643979057592,0.8296943231441049,0.9047619047619048
cảnh,0.9054054054054054,0.8375,0.8701298701298702
ngộ,0.7741935483870968,0.9230769230769231,0.8421052631578947
vui,1.0,0.8461538461538461,0.9166666666666666
buồn,0.29411764705882354,1.0,0.45454545454545453
éo,0.0,-1,-1
eo,1.0,0.9705882352941176,0.9850746268656716
le,0.20588235294117646,1.0,0.34146341463414637
lệ,0.9653679653679653,0.7663230240549829,0.8544061302681993
thơ,0.9117647058823529,0.5849056603773585,0.7126436781609194
kệ,0.0,-1,-1
hoạ,0.0,-1,-1
đàn,0.29464285714285715,0.8461538461538461,0.4370860927152318
bày,0.6190476190476191,0.9558823529411765,0.7514450867052023
tỏ,0.7894736842105263,1.0,0.8823529411764706
trạng,0.9289772727272727,0.9646017699115044,0.9464544138929087
tình,0.7424593967517401,0.8533333333333334,0.7940446650124069
cảm,0.9757085020242915,0.6375661375661376,0.7711999999999999
mình,0.9322709163346613,0.9341317365269461,0.9332003988035893
khiến,0.9802955665024631,0.9707317073170731,0.9754901960784313
càng,0.9878048780487805,0.9101123595505618,0.9473684210526315
đậm,0.6363636363636364,0.84,0.7241379310344828
nét,1.0,0.9672131147540983,0.9833333333333333
phê,0.96,0.8571428571428571,0.9056603773584904
cuốn,1.0,0.8297872340425532,0.9069767441860465
chủ,0.9932375316990701,0.7399244332493703,0.8480692890653193
tỉnh,0.890295358649789,0.717687074829932,0.7947269303201506
情,1.0,1.0,1.0
khổ,0.5441176470588235,0.8222222222222222,0.654867256637168
苦,1.0,1.0,1.0
đa,0.625560538116592,0.9554794520547946,0.7560975609756098
phủ,0.957680250783699,0.7265160523186682,0.8262339418526031
bagdad,1.0,1.0,1.0
qatar,1.0,1.0,1.0
indonesia,1.0,1.0,1.0
libya,1.0,1.0,1.0
algérie,1.0,1.0,1.0
nigeria,1.0,1.0,1.0
lượt,1.0,0.9047619047619048,0.9500000000000001
nhập,1.0,0.9883177570093458,0.9941245593419507
ecuador,1.0,1.0,1.0
gabon,1.0,1.0,1.0
từng,1.0,0.8590604026845637,0.9241877256317689
trụ,0.9894736842105263,0.8931116389548693,0.9388264669163545
sở,0.4104882459312839,0.9537815126050421,0.5739570164348926
genève,1.0,0.8461538461538461,0.9166666666666666
thụy,0.8972602739726028,0.916083916083916,0.9065743944636678
đấy,0.0,-1,-1
wien,1.0,1.0,1.0
áo,1.0,0.8505434782608695,0.9192364170337738
tổng,0.9972972972972973,0.838001514004542,0.9107363225010284
lửa,0.9572649572649573,0.6787878787878788,0.7943262411347518
nắm,0.25274725274725274,1.0,0.40350877192982454
¾,1.0,1.0,1.0
liệt,1.0,1.0,1.0
kê,0.935,0.9842105263157894,0.9589743589743589
thức,0.9568764568764568,0.9415137614678899,0.9491329479768786
ghi,1.0,1.0,1.0
hiệp,1.0,0.9854014598540146,0.9926470588235294
ổn,1.0,0.7777777777777778,0.8750000000000001
thổ,0.9565217391304348,0.8636363636363636,0.9077090119435397
ủng,0.9696969696969697,0.9846153846153847,0.9770992366412214
hộ,0.728,0.994535519125683,0.8406466512702079
biện,0.7241379310344828,0.9692307692307692,0.8289473684210527
cưỡng,0.6,1.0,0.7499999999999999
quyết,1.0,1.0,1.0
lợi,0.9168975069252078,0.7042553191489361,0.7966305655836341
thí,0.8122448979591836,0.995,0.89438202247191
cơn,0.0,-1,-1
con,0.9181731684110371,0.8709386281588448,0.8939323761000464
chẳng,0.9952830188679245,0.9377777777777778,0.965675057208238
không,1.0,0.9733639494833525,0.9865022108447755
hạ,0.7538167938931297,0.9038901601830663,0.8220603537981269
trì,0.7470588235294118,0.9921875,0.8523489932885906
dài,0.7147887323943662,0.918552036199095,0.803960396039604
chung,0.7470119521912351,0.8522727272727273,0.7961783439490446
nhằm,1.0,0.8290909090909091,0.9065606361829026
dựa,0.8010752688172043,0.9802631578947368,0.8816568047337277
đưa,0.9827160493827161,0.7595419847328244,0.8568353067814855
bổ,0.7468879668049793,1.0,0.8551068883610451
bố,0.7240437158469946,0.9498207885304659,0.821705426356589
ngạch,1.0,0.9375,0.967741935483871
chỉnh,0.4954954954954955,1.0,0.6626506024096385
khan,0.45,1.0,0.6206896551724138
hiếm,0.8247422680412371,0.963855421686747,0.8888888888888888
dư,0.3333333333333333,1.0,0.5
giả,0.625,0.967741935483871,0.759493670886076
coi,0.9970238095238095,0.8885941644562334,0.9396914446002804
liên,1.0,0.9547169811320755,0.9768339768339769
minh,0.9686311787072244,0.9677113010446344,0.9681710213776722
độc,0.98125,0.8486486486486486,0.9101449275362319
cartel,1.0,1.0,1.0
luôn,1.0,0.9375,0.967741935483871
quận,0.09913793103448276,0.8214285714285714,0.17692307692307693
cam,0.2929936305732484,0.8679245283018868,0.4380952380952381
anh,0.9954337899543378,0.7744227353463587,0.871128871128871
orange,1.0,1.0,1.0
county,1.0,1.0,1.0
miền,0.997979797979798,0.9233644859813084,0.9592233009708737
bang,0.9036144578313253,0.9391771019677997,0.9210526315789475
california,1.0,1.0,1.0
đồng,0.8643429109750354,0.8299412030755314,0.8467928011075219
đứng,0.6425992779783394,0.9081632653061225,0.7526427061310782
nhì,0.9523809523809523,0.8695652173913043,0.909090909090909
điểm,1.0,0.9626933575978162,0.9809921186833566
bảo,0.9198855507868383,0.8527851458885941,0.8850653819683413
tra,0.9929577464788732,0.844311377245509,0.912621359223301
km²,1.0,1.0,1.0
giáp,1.0,1.0,1.0
thái,0.999113475177305,0.9321753515301903,0.9644843816859221
phía,1.0,0.9951550387596899,0.9975716367168528
tây,0.9982253771073647,0.9213759213759214,0.9582623509369675
los,1.0,1.0,1.0
angeles,1.0,1.0,1.0
bernardino,1.0,1.0,1.0
riverside,1.0,1.0,1.0
diego,1.0,1.0,1.0
tiết,1.0,0.9966101694915255,0.99830220713073
ấm,0.13953488372093023,1.0,0.24489795918367346
bãi,0.525,0.984375,0.6847826086956523
quanh,1.0,0.9960629921259843,0.9980276134122288
du,0.9563409563409564,0.8914728682170543,0.9227683049147443
huntington,1.0,1.0,1.0
beach,1.0,1.0,1.0
tắm,0.0,-1,-1
nắng,0.125,1.0,0.2222222222222222
lướt,0.0,-1,-1
sóng,0.37373737373737376,0.9866666666666667,0.5421245421245421
sông,0.918918918918919,0.8110091743119267,0.8615984405458089
surfing,1.0,1.0,1.0
phố,0.9874739039665971,0.9220272904483431,0.9536290322580645
disneyland,1.0,1.0,1.0
disney,1.0,1.0,1.0
s,1.0,1.0,1.0
adventure,1.0,1.0,1.0
anaheim,1.0,1.0,1.0
knott,1.0,1.0,1.0
berry,1.0,1.0,1.0
farm,1.0,1.0,1.0
buena,1.0,1.0,1.0
park,1.0,1.0,1.0
irvine,1.0,1.0,1.0
trưởng,0.7660818713450293,0.9527272727272728,0.8492706645056728
richard,1.0,1.0,1.0
nixon,1.0,1.0,1.0
little,1.0,1.0,1.0
saigon,1.0,1.0,1.0
sài,0.9568965517241379,1.0,0.9779735682819383
gòn,1.0,0.940677966101695,0.9694323144104803
chú,0.6881720430107527,0.9552238805970149,0.8000000000000002
ý,0.9906790945406125,0.9276807980049875,0.9581455247907276
ngụ,0.7727272727272727,0.9444444444444444,0.85
đảo,0.6998284734133791,0.9107142857142857,0.7914645974781765
lãnh,0.9980657640232108,0.8336025848142165,0.908450704225352
mật,0.6193771626297578,0.9086294416243654,0.7366255144032923
đơn,1.0,0.8062330623306233,0.8927231807951987
cửa,0.052,0.9285714285714286,0.09848484848484848
tộc,0.9956331877729258,0.8854368932038835,0.9373072970195272
da,0.07926829268292683,1.0,0.14689265536723162
phi,0.9927272727272727,0.8980263157894737,0.9430051813471503
đỏ,0.20116618075801748,0.971830985915493,0.33333333333333337
á,0.9730769230769231,0.9730769230769231,0.9730769230769231
chủng,0.704225352112676,0.970873786407767,0.8163265306122449
hispanic,1.0,1.0,1.0
trương,0.45614035087719296,0.975,0.6215139442231075
vĩnh,0.9512195121951219,0.9341317365269461,0.9425981873111783
thiết,1.0,0.9806678383128296,0.9902395740905058
tha,0.6428571428571429,0.6666666666666666,0.6545454545454545
ngữ,0.9988479262672811,0.8865030674846626,0.9393282773564464
móng,0.6764705882352942,0.7931034482758621,0.7301587301587301
báo,0.830379746835443,0.6748971193415638,0.7446083995459705
chí,0.6965065502183406,0.9785276073619632,0.8137755102040817
tập,1.0,0.9434782608695652,0.9709172259507829
cây,1.0,0.9018087855297158,0.9483695652173912
chốt,1.0,0.9259259259259259,0.9615384615384615
pétrus,0.0,-1,-1
petrus,-1,0.0,-1
phổ,0.9189686924493554,0.9504761904761905,0.9344569288389514
chuyên,0.7794871794871795,0.9440993788819876,0.853932584269663
lê,0.8121693121693122,0.8186666666666667,0.8154050464807437
hồng,1.0,0.9107981220657277,0.9533169533169533
ấp,0.38636363636363635,0.8947368421052632,0.5396825396825397
cái,0.9854368932038835,0.861995753715499,0.9195922989807475
mơn,0.0,-1,-1
môn,1.0,0.7269503546099291,0.8418891170431212
huyện,1.0,0.9090909090909091,0.9523809523809523
tân,0.8506787330316742,0.6460481099656358,0.7343750000000001
hoàng,1.0,0.9027093596059114,0.9488673139158575
an,0.9065817409766455,0.7426086956521739,0.8164435946462716
long,0.9561752988047809,0.8053691275167785,0.8743169398907104
thuộc,1.0,0.8994368463395012,0.9470563320626852
chợ,0.10416666666666667,1.0,0.18867924528301885
lách,1.0,0.23076923076923078,0.375
bến,0.34615384615384615,0.9,0.5
binh,0.7354838709677419,0.9702127659574468,0.836697247706422
chánh,1.0,0.8536585365853658,0.9210526315789475
bà,0.8029739776951673,0.7397260273972602,0.7700534759358288
tuổi,1.0,0.9235294117647059,0.9602446483180428
thân,0.8458646616541353,0.7601351351351351,0.800711743772242
phụ,0.8845360824742268,0.9031578947368422,0.89375
triều,0.9655831739961759,0.9215328467153284,0.9430438842203548
cử,0.9404388714733543,0.7633587786259542,0.8426966292134832
sứ,0.09090909090909091,1.0,0.16666666666666669
sang,0.8689655172413793,0.782608695652174,0.823529411764706
miên,0.7647058823529411,1.0,0.8666666666666666
rồi,0.9913793103448276,0.7443365695792881,0.8502772643253235
ấy,1.0,1.0,1.0
nhờ,0.6016949152542372,0.9342105263157895,0.7319587628865979
mẹ,1.0,0.8216216216216217,0.9020771513353116
tần,0.6173469387755102,0.9603174603174603,0.7515527950310558
tảo,0.0,-1,-1
linh,0.8685714285714285,0.9212121212121213,0.8941176470588236
tám,0.3968253968253968,0.9259259259259259,0.5555555555555555
nuôi,1.0,0.9772727272727273,0.9885057471264368
nhớ,0.525,0.9767441860465116,0.6829268292682928
ơn,0.72,0.9473684210526315,0.8181818181818181
cha,1.0,0.8705882352941177,0.9308176100628931
hết,1.0,0.9886039886039886,0.994269340974212
che,0.34210526315789475,0.9285714285714286,0.5
giấu,0.6666666666666666,1.0,0.8
cấm,0.6853932584269663,0.7625,0.7218934911242604
gắt,1.0,0.8,0.888888888888889
gao,0.8,1.0,0.888888888888889
hòa,0.8535353535353535,0.7842227378190255,0.8174123337363965
vừa,0.35195530726256985,0.8513513513513513,0.4980237154150198
chăm,0.9237668161434978,0.865546218487395,0.8937093275488069
dòng,0.5031055900621118,0.9455252918287937,0.6567567567567567
đóng,0.5614035087719298,0.9696969696969697,0.711111111111111
nhum,1.0,1.0,1.0
latinh,1.0,1.0,1.0
pinhalu,1.0,1.0,1.0
phnom,1.0,0.8,0.888888888888889
penh,1.0,0.75,0.8571428571428571
sắc,1.0,0.9914772727272727,0.9957203994293866
cấp,0.997275204359673,0.8442906574394463,0.9144284821986258
cập,0.7950310559006211,0.9624060150375939,0.8707482993197277
bổng,0.7,1.0,0.8235294117647058
penang,1.0,1.0,1.0
malaysia,1.0,1.0,1.0
đào,0.7039473684210527,0.9067796610169492,0.7925925925925926
tu,0.1564245810055866,1.0,0.27053140096618356
vùng,1.0,0.93001443001443,0.9637383177570094
nửa,0.8181818181818182,0.9101123595505618,0.8617021276595745
tốt,1.0,0.9803921568627451,0.99009900990099
chịu,1.0,1.0,1.0
